employee_id;directorate_id;position_id;grade_id;company_id;area_id;tiki;pauli;faxtor;mbti;disc_word;rank;tv_name;tgv_name;years_of_service_months
EMP101249;2;2;3;3;4;10;66;31;ENFP;Dominant-Influencer;14;Learner;Cognitive Complexity & Problem-Solving;49
EMP101250;2;2;1;4;4;7;71;40;ENFP;Conscientious-Influencer;14;Arranger;Leadership & Influence;69
EMP101251;2;2;3;2;3;1;88;33;ISFP;Dominant-Steadiness;14;Competition;Motivation & Drive;16
EMP101252;1;5;3;3;2;6;75;34;ESFJ;Steadiness-Influencer;14;Individualization;Cognitive Complexity & Problem-Solving;47
EMP101253;2;5;3;3;2;2;77;80;INTP;Influencer-Dominant;14;Ideation;Creativity & Innovation Orientation;28
EMP101254;2;1;2;1;2;2;59;70;INTP;Conscientious-Steadiness;14;Intellection;Cognitive Complexity & Problem-Solving;57
EMP101255;1;3;2;1;1;5;94;73;ISFJ;Steadiness-Conscientious;14;Learner;Cognitive Complexity & Problem-Solving;24
EMP101256;1;6;1;1;4;7;96;86;ENTJ;Dominant-Conscientious;14;Consistency;Conscientiousness & Reliability;47
EMP101257;2;3;1;4;2;3;35;28;ESTP;Dominant-Conscientious;14;Individualization;Cognitive Complexity & Problem-Solving;62
EMP101258;3;3;2;1;1;7;56;77;INFP;Steadiness-Influencer;14;Command;Leadership & Influence;48
EMP101259;3;2;3;3;1;3;95;89;;Conscientious-Dominant;14;Achiever;Motivation & Drive;29
EMP101260;1;3;3;2;2;3;93;97;ESTJ;Dominant-Influencer;14;Significance;Motivation & Drive;78
EMP101261;1;2;2;2;4;6;38;67;ENTJ;Influencer-Conscientious;14;Discipline;Conscientiousness & Reliability;3
EMP101262;2;6;1;4;3;4;26;31;ENFP;Conscientious-Influencer;14;Context;Cognitive Complexity & Problem-Solving;39
EMP101263;3;5;2;4;3;7;65;87;ESFJ;Dominant-Conscientious;14;Context;Cognitive Complexity & Problem-Solving;20
EMP101264;3;2;2;3;2;5;24;26;;Influencer-Steadiness;14;Individualization;Cognitive Complexity & Problem-Solving;52
EMP101265;3;6;2;1;4;4;39;71;ENFP;Conscientious-Influencer;14;Input;Cognitive Complexity & Problem-Solving;58
EMP101266;2;5;3;2;3;9;47;58;INTJ;Dominant-Steadiness;14;Analytical;Cognitive Complexity & Problem-Solving;58
EMP101267;2;1;1;1;4;1;90;38;INFJ;Steadiness-Dominant;14;Achiever;Motivation & Drive;101
EMP101268;2;4;3;1;3;4;72;83;ESTP;Steadiness-Influencer;14;Woo;;96
EMP101269;2;2;1;2;1;1;26;35;ISTP;Influencer-Conscientious;14;Discipline;Conscientiousness & Reliability;61
EMP101270;1;5;3;4;4;9;78;67;ESFJ;Steadiness-Dominant;14;Activator;Leadership & Influence;18
EMP101271;2;5;2;4;3;2;45;92;INFP;Influencer-Steadiness;14;Self-Assurance;Leadership & Influence;32
EMP101272;2;6;3;2;2;4;87;72;ESFP;Conscientious-Steadiness;14;Empathy;Social Orientation & Collaboration;27
EMP101273;2;6;2;1;4;6;60;29;;Steadiness-Conscientious;14;Consistency;Conscientiousness & Reliability;53
EMP101274;2;6;2;2;4;8;40;89;INTP;Dominant-Influencer;14;Strategic;Cognitive Complexity & Problem-Solving;49
EMP101275;2;6;2;1;4;3;54;88;;Conscientious-Influencer;14;Maximizer;Leadership & Influence;134
EMP101276;3;1;2;4;3;7;34;79;INTP;Influencer-Conscientious;14;Analytical;Cognitive Complexity & Problem-Solving;68
EMP101277;1;3;3;2;1;9;69;31;INTJ;Steadiness-Conscientious;14;Deliberative;Conscientiousness & Reliability;88
EMP101278;2;2;3;3;1;1;45;83;ESFJ;Influencer-Steadiness;14;Empathy;Social Orientation & Collaboration;46
EMP101279;1;3;1;2;3;4;35;43;ISTJ;Dominant-Conscientious;14;Belief;Cultural & Values Urgency;31
EMP101280;1;4;2;3;1;3;96;92;ISTJ;Steadiness-Dominant;14;Context;Cognitive Complexity & Problem-Solving;92
EMP101281;3;3;1;4;1;1;37;51;INTP;Dominant-Influencer;14;Ideation;Creativity & Innovation Orientation;67
EMP101282;2;2;2;1;2;1;28;86;;Influencer-Conscientious;14;Focus;Motivation & Drive;36
EMP101283;2;6;2;1;1;8;51;24;;Conscientious-Influencer;14;Significance;Motivation & Drive;60
EMP101284;3;4;1;1;3;5;45;45;INFP;Conscientious-Influencer;14;Significance;Motivation & Drive;30
EMP101285;1;4;1;3;3;9;89;30;ISTP;Conscientious-Steadiness;14;Adaptability;Adaptability & Stress Tolerance;38
EMP101286;3;2;3;1;3;4;21;56;ISFJ;Influencer-Steadiness;14;Intellection;Cognitive Complexity & Problem-Solving;65
EMP101287;2;5;2;3;2;5;74;79;INTP;Conscientious-Steadiness;14;Analytical;Cognitive Complexity & Problem-Solving;75
EMP101288;3;1;1;3;4;3;31;74;ENFP;Conscientious-Dominant;14;;;76
EMP101289;3;3;1;2;1;6;87;62;ESTP;Steadiness-Dominant;14;Woo;;21
EMP101290;1;4;1;1;3;10;47;92;INFP;Dominant-Influencer;14;Analytical;Cognitive Complexity & Problem-Solving;64
EMP101291;3;5;2;1;2;6;25;82;INFJ;Dominant-Influencer;14;Futuristic;Creativity & Innovation Orientation;25
EMP101292;2;5;2;3;1;3;40;73;ENTP;Conscientious-Steadiness;14;Focus;Motivation & Drive;58
EMP101293;3;3;1;4;4;7;77;41;ISFJ;Dominant-Conscientious;14;Self-Assurance;Leadership & Influence;93
EMP101294;3;6;3;3;2;8;94;90;ISFJ;Influencer-Dominant;14;Activator;Leadership & Influence;23
EMP101295;3;4;1;3;3;9;40;95;ISTJ;Influencer-Dominant;14;;;37
EMP101296;1;1;3;2;3;1;20;43;INTJ;Dominant-Influencer;14;Responsibility;Conscientiousness & Reliability;30
EMP101297;2;6;3;1;4;4;96;93;INFJ;Steadiness-Influencer;14;Context;Cognitive Complexity & Problem-Solving;52
EMP101298;2;2;1;3;1;1;99;53;ENFP;Steadiness-Conscientious;14;Deliberative;Conscientiousness & Reliability;43
EMP101299;1;1;2;3;2;8;93;70;ENFP;Dominant-Conscientious;14;Includer;Social Orientation & Collaboration;55
EMP101300;3;6;1;4;2;5;62;94;;Influencer-Dominant;14;Ideation;Creativity & Innovation Orientation;12
EMP101301;2;6;1;2;1;2;23;65;ESTP;Steadiness-Influencer;14;Achiever;Motivation & Drive;9
EMP101302;3;5;2;3;3;9;64;73;ESFP;Influencer-Dominant;14;Context;Cognitive Complexity & Problem-Solving;21
EMP101303;1;6;2;2;1;10;65;96;ESTP;Conscientious-Dominant;14;Command;Leadership & Influence;57
EMP101304;1;6;2;3;1;3;62;84;ENTP;Influencer-Conscientious;14;Maximizer;Leadership & Influence;48
EMP101305;1;4;3;3;1;3;71;58;INTP;Influencer-Dominant;14;Harmony;Social Orientation & Collaboration;24
EMP101306;2;4;2;4;3;1;52;21;ENFJ;Dominant-Steadiness;14;Focus;Motivation & Drive;34
EMP101307;1;3;2;1;3;3;56;90;INTJ;Conscientious-Dominant;14;Belief;Cultural & Values Urgency;76
EMP101308;1;6;1;2;2;9;96;58;ESFJ;Steadiness-Influencer;14;Self-Assurance;Leadership & Influence;40
EMP101309;1;4;1;3;1;8;75;59;ENTJ;Conscientious-Influencer;14;Significance;Motivation & Drive;89
EMP101310;3;6;1;2;1;8;60;35;ISTP;Steadiness-Influencer;14;Achiever;Motivation & Drive;27
EMP101311;2;6;1;1;3;5;30;50;ISFJ;Steadiness-Influencer;14;Futuristic;Creativity & Innovation Orientation;57
EMP101312;2;2;3;3;3;8;72;20;ISTJ;Dominant-Influencer;14;Connectedness;Cognitive Complexity & Problem-Solving;44
EMP101313;3;3;2;2;1;2;83;44;ISFP;Influencer-Dominant;14;Individualization;Cognitive Complexity & Problem-Solving;66
EMP101314;1;6;3;1;4;5;39;99;ESTP;Conscientious-Influencer;14;Strategic;Cognitive Complexity & Problem-Solving;60
EMP101315;1;3;2;4;3;6;95;66;INTJ;Conscientious-Steadiness;14;Empathy;Social Orientation & Collaboration;57
EMP101316;1;3;1;3;4;7;59;69;INTP;Conscientious-Dominant;14;Discipline;Conscientiousness & Reliability;89
EMP101317;3;3;3;4;1;8;54;65;INTJ;Influencer-Dominant;14;Maximizer;Leadership & Influence;33
EMP101318;2;3;3;1;1;1;69;46;INFP;Influencer-Conscientious;14;Positivity;Social Orientation & Collaboration;55
EMP101319;2;4;2;2;4;1;28;35;;Dominant-Influencer;14;Learner;Cognitive Complexity & Problem-Solving;48
EMP101320;3;5;2;3;4;2;57;38;ENFP;Conscientious-Dominant;14;Activator;Leadership & Influence;76
EMP101321;3;3;1;3;1;3;25;42;INTJ;Conscientious-Dominant;14;Strategic;Cognitive Complexity & Problem-Solving;67
EMP101322;1;5;2;4;4;2;97;31;INFP;Conscientious-Influencer;14;Communication;Social Orientation & Collaboration;54
EMP101323;1;2;3;4;1;5;76;87;ISTJ;Dominant-Influencer;14;Arranger;Leadership & Influence;114
EMP101324;3;4;1;3;4;4;20;47;ENFP;Conscientious-Influencer;14;Input;Cognitive Complexity & Problem-Solving;36
EMP101325;1;6;2;1;1;3;57;40;;Steadiness-Dominant;14;Arranger;Leadership & Influence;36
EMP101326;3;3;1;2;3;5;57;52;INTJ;Conscientious-Dominant;14;Individualization;Cognitive Complexity & Problem-Solving;27
EMP101327;2;2;1;1;1;4;36;60;ISTP;Dominant-Conscientious;14;Focus;Motivation & Drive;23
EMP101328;2;2;3;3;1;7;50;48;;Conscientious-Dominant;14;Command;Leadership & Influence;0
EMP101329;2;2;1;2;3;5;43;78;INTJ;Dominant-Influencer;14;Positivity;Social Orientation & Collaboration;29
EMP101330;1;6;3;1;1;3;51;40;ESTJ;Conscientious-Steadiness;14;Learner;Cognitive Complexity & Problem-Solving;65
EMP101331;1;3;3;3;3;9;94;29;ISTP;Influencer-Conscientious;14;Woo;;38
EMP101332;2;6;3;1;3;3;36;25;ESFJ;Dominant-Steadiness;14;Positivity;Social Orientation & Collaboration;40
EMP101333;2;3;3;4;4;3;54;66;ENFP;Conscientious-Influencer;14;Achiever;Motivation & Drive;79
EMP101334;2;1;2;4;1;5;91;46;INTJ;Dominant-Influencer;14;Activator;Leadership & Influence;66
EMP101335;3;1;2;2;3;9;85;76;INFP;Dominant-Steadiness;14;Ideation;Creativity & Innovation Orientation;27
EMP101337;1;6;2;4;1;9;87;20;INFP;Conscientious-Influencer;14;Consistency;Conscientiousness & Reliability;94
EMP101338;2;3;1;2;1;1;75;91;ISFJ;Steadiness-Influencer;14;Consistency;Conscientiousness & Reliability;39
EMP101339;2;4;2;3;2;10;55;92;ISTP;Influencer-Steadiness;14;Focus;Motivation & Drive;10
EMP101340;2;3;3;4;3;4;30;37;ENFJ;Conscientious-Influencer;14;Command;Leadership & Influence;32
EMP101341;3;6;2;2;1;9;65;30;ENTJ;Conscientious-Dominant;14;Empathy;Social Orientation & Collaboration;28
EMP101342;1;3;1;3;2;6;50;89;ISFJ;Dominant-Influencer;14;Intellection;Cognitive Complexity & Problem-Solving;69
EMP101343;2;3;2;3;1;9;71;47;ISTP;Conscientious-Influencer;14;Restorative;Cognitive Complexity & Problem-Solving;19
EMP101344;1;5;3;1;4;10;90;70;INFP;Steadiness-Dominant;14;Analytical;Cognitive Complexity & Problem-Solving;60
EMP101345;2;5;1;4;1;1;96;25;INFP;Influencer-Steadiness;14;Responsibility;Conscientiousness & Reliability;66
EMP101346;3;1;3;2;3;1;46;60;ISFJ;Conscientious-Influencer;14;Focus;Motivation & Drive;75
EMP101347;2;3;2;2;3;1;40;38;ISTJ;Dominant-Conscientious;14;Individualization;Cognitive Complexity & Problem-Solving;71
EMP101348;3;4;1;2;1;4;77;31;ISFP;Dominant-Conscientious;14;Woo;;34
EMP101349;1;4;2;4;2;8;22;78;ISTP;Steadiness-Dominant;14;Self-Assurance;Leadership & Influence;62
EMP101350;1;3;1;2;2;4;53;49;ENFP;Steadiness-Influencer;14;Futuristic;Creativity & Innovation Orientation;64
EMP101351;3;2;2;1;2;8;45;83;INTJ;Conscientious-Steadiness;14;Restorative;Cognitive Complexity & Problem-Solving;69
EMP101352;3;4;3;3;3;6;35;65;ISFP;Conscientious-Dominant;14;Relator;Social Orientation & Collaboration;49
EMP101353;1;4;3;1;1;9;51;80;ENFP;Conscientious-Influencer;14;Includer;Social Orientation & Collaboration;42
EMP101354;3;4;3;1;4;8;49;62;ISFJ;Steadiness-Conscientious;14;Strategic;Cognitive Complexity & Problem-Solving;56
EMP101355;2;3;2;4;4;8;27;29;ENFJ;Conscientious-Dominant;14;Positivity;Social Orientation & Collaboration;39
EMP101356;3;1;2;3;4;4;34;80;INTP;Conscientious-Steadiness;14;;;56
EMP101357;3;4;2;3;3;5;41;94;ESFP;Steadiness-Dominant;14;Connectedness;Cognitive Complexity & Problem-Solving;31
EMP101358;1;6;2;3;4;7;80;31;ISTP;Influencer-Steadiness;14;Analytical;Cognitive Complexity & Problem-Solving;30
EMP101359;3;5;2;2;4;7;62;74;INTP;Conscientious-Steadiness;14;Intellection;Cognitive Complexity & Problem-Solving;92
EMP101360;2;5;1;1;2;1;22;72;ENFP;Steadiness-Influencer;14;Developer;Leadership & Influence;64
EMP101361;3;3;3;2;2;10;29;82;ESTJ;Dominant-Influencer;14;Ideation;Creativity & Innovation Orientation;77
EMP101362;1;6;2;1;4;7;49;69;INFP;Dominant-Conscientious;14;Arranger;Leadership & Influence;26
EMP101363;3;4;2;1;2;1;71;50;ESTP;Dominant-Steadiness;14;Individualization;Cognitive Complexity & Problem-Solving;28
EMP101364;3;5;3;1;1;1;41;34;ENTP;Steadiness-Conscientious;14;Focus;Motivation & Drive;74
EMP101365;3;6;1;2;1;1;20;87;INFP;Steadiness-Conscientious;14;Arranger;Leadership & Influence;110
EMP101366;3;4;2;3;2;10;85;87;ISTP;Influencer-Dominant;14;Connectedness;Cognitive Complexity & Problem-Solving;67
EMP101367;2;2;2;4;2;8;43;32;ENFP;Steadiness-Influencer;14;Empathy;Social Orientation & Collaboration;73
EMP101368;3;3;1;3;1;2;86;33;INFP;Dominant-Influencer;14;Strategic;Cognitive Complexity & Problem-Solving;48
EMP101369;2;6;3;3;3;5;91;40;ENTJ;Conscientious-Influencer;14;Deliberative;Conscientiousness & Reliability;65
EMP101370;2;3;1;3;4;10;65;44;ISFP;Influencer-Conscientious;14;Competition;Motivation & Drive;55
EMP101371;2;2;1;3;2;2;55;46;ISTJ;Conscientious-Dominant;14;Consistency;Conscientiousness & Reliability;44
EMP101372;3;6;2;1;3;4;94;59;;Influencer-Dominant;14;Deliberative;Conscientiousness & Reliability;51
EMP101373;1;3;3;2;4;1;47;79;ISFP;Steadiness-Influencer;14;Strategic;Cognitive Complexity & Problem-Solving;40
EMP101374;2;3;1;2;2;8;82;84;ENFP;Steadiness-Influencer;14;Discipline;Conscientiousness & Reliability;14
EMP101375;3;3;3;3;2;7;61;86;ESFP;Steadiness-Influencer;14;Competition;Motivation & Drive;71
EMP101376;2;5;2;2;3;8;46;70;ESFJ;Dominant-Conscientious;14;Futuristic;Creativity & Innovation Orientation;74
EMP101377;1;1;1;2;4;9;75;52;ENTP;Dominant-Influencer;14;Relator;Social Orientation & Collaboration;61
EMP101378;3;2;2;2;2;6;36;49;ISFP;Influencer-Steadiness;14;Learner;Cognitive Complexity & Problem-Solving;73
EMP101379;3;5;1;3;4;1;71;44;ENTP;Influencer-Steadiness;14;Futuristic;Creativity & Innovation Orientation;21
EMP101380;3;4;3;2;4;10;78;86;ESTP;Conscientious-Influencer;14;Restorative;Cognitive Complexity & Problem-Solving;45
EMP101381;1;3;3;4;4;3;85;39;INFP;Conscientious-Dominant;14;Relator;Social Orientation & Collaboration;47
EMP101382;2;5;2;2;3;4;39;69;INTP;Conscientious-Steadiness;14;Activator;Leadership & Influence;79
EMP101383;2;4;1;3;4;3;27;47;INFJ;Dominant-Influencer;14;Focus;Motivation & Drive;20
EMP101384;1;6;1;2;1;3;85;23;ESTJ;Influencer-Conscientious;14;Focus;Motivation & Drive;62
EMP101385;1;4;3;2;2;2;39;27;ENFP;Dominant-Steadiness;14;Harmony;Social Orientation & Collaboration;19
EMP101386;2;3;1;4;4;6;74;75;ENFJ;Conscientious-Steadiness;14;Ideation;Creativity & Innovation Orientation;7
EMP101387;3;6;3;3;2;1;33;69;ESTP;Dominant-Conscientious;14;;;27
EMP101388;2;3;3;3;1;1;79;67;ENFP;Influencer-Dominant;14;Ideation;Creativity & Innovation Orientation;59
EMP101389;2;6;1;1;1;2;88;93;ISTJ;Dominant-Steadiness;14;Analytical;Cognitive Complexity & Problem-Solving;56
EMP101390;1;1;3;4;1;10;95;73;ENFP;Dominant-Steadiness;14;Responsibility;Conscientiousness & Reliability;64
EMP101391;3;3;2;3;1;7;92;97;INTP;Conscientious-Dominant;14;Deliberative;Conscientiousness & Reliability;4
EMP101392;1;4;1;1;2;3;23;54;ISTJ;Steadiness-Conscientious;14;Focus;Motivation & Drive;64
EMP101393;3;6;2;4;4;9;21;98;ENTP;Influencer-Dominant;14;Maximizer;Leadership & Influence;85
EMP101394;2;4;1;3;3;4;27;62;ISFJ;Steadiness-Dominant;14;Command;Leadership & Influence;49
EMP101395;2;3;1;1;4;5;48;93;ESTJ;Steadiness-Conscientious;14;Woo;;111
EMP101396;1;5;1;3;4;4;73;63;ESFP;Conscientious-Dominant;14;Learner;Cognitive Complexity & Problem-Solving;36
EMP101397;2;4;2;4;2;8;22;83;ESTJ;Steadiness-Dominant;14;Significance;Motivation & Drive;53
EMP101398;1;3;3;4;4;2;66;56;ESTP;Steadiness-Conscientious;14;Arranger;Leadership & Influence;42
EMP101399;3;2;1;2;1;8;79;72;ISTP;Dominant-Steadiness;14;Learner;Cognitive Complexity & Problem-Solving;2
EMP101400;3;2;3;1;2;7;64;34;INFJ;Conscientious-Influencer;14;Relator;Social Orientation & Collaboration;18
EMP101401;1;1;3;2;3;4;44;32;ESTP;Conscientious-Steadiness;14;Ideation;Creativity & Innovation Orientation;74
EMP101402;1;2;1;3;2;3;71;87;ENTP;Dominant-Conscientious;14;Futuristic;Creativity & Innovation Orientation;86
EMP101403;3;2;3;2;2;9;55;81;ESTJ;Steadiness-Conscientious;14;Significance;Motivation & Drive;71
EMP101404;1;5;2;4;3;1;62;94;ENTP;Dominant-Steadiness;14;Responsibility;Conscientiousness & Reliability;43
EMP101405;2;5;1;3;2;8;99;24;;Conscientious-Influencer;14;Developer;Leadership & Influence;71
EMP101406;3;5;1;2;1;5;76;35;ENFJ;Influencer-Dominant;14;Connectedness;Cognitive Complexity & Problem-Solving;82
EMP101407;2;3;3;4;4;4;74;64;;Influencer-Steadiness;14;Includer;Social Orientation & Collaboration;23
EMP101408;2;3;3;2;2;3;99;35;INTP;Steadiness-Influencer;14;Input;Cognitive Complexity & Problem-Solving;53
EMP101409;2;3;3;1;3;5;70;57;INFJ;Dominant-Steadiness;14;Maximizer;Leadership & Influence;58
EMP101410;1;3;3;2;4;2;58;67;ENFJ;Conscientious-Dominant;14;Competition;Motivation & Drive;46
EMP101411;1;5;2;3;1;10;63;84;ESTP;Dominant-Conscientious;14;;;73
EMP101412;2;4;1;2;4;5;86;64;ISTP;Dominant-Conscientious;14;;;38
EMP101413;1;5;3;2;1;3;76;82;ENFP;Conscientious-Influencer;14;;;24
EMP101414;3;4;2;2;1;9;83;44;ENTJ;Steadiness-Conscientious;14;Command;Leadership & Influence;39
EMP101415;3;6;2;2;1;4;26;68;ENFP;Conscientious-Dominant;14;Connectedness;Cognitive Complexity & Problem-Solving;58
EMP101416;2;1;1;1;2;1;89;78;ESTP;Dominant-Steadiness;14;Adaptability;Adaptability & Stress Tolerance;1
EMP101417;1;3;3;1;1;1;87;55;INFP;Influencer-Conscientious;14;Maximizer;Leadership & Influence;34
EMP101418;1;6;2;4;4;1;40;32;INFJ;Steadiness-Conscientious;14;Responsibility;Conscientiousness & Reliability;3
EMP101419;3;1;3;1;2;10;38;31;ESTP;Steadiness-Influencer;14;Futuristic;Creativity & Innovation Orientation;13
EMP101420;3;3;2;1;3;4;23;43;ENFP;Conscientious-Steadiness;14;Command;Leadership & Influence;73
EMP101421;1;3;3;2;2;6;97;87;ENTJ;Influencer-Steadiness;14;Command;Leadership & Influence;81
EMP101422;3;4;1;3;1;5;38;72;INFJ;Influencer-Dominant;14;Focus;Motivation & Drive;33
EMP101423;3;2;2;2;3;8;25;45;;Influencer-Dominant;14;Achiever;Motivation & Drive;69
EMP101424;1;6;3;3;1;8;33;93;ENFJ;Conscientious-Steadiness;14;Context;Cognitive Complexity & Problem-Solving;78
EMP101425;1;5;2;1;3;3;95;44;ENFJ;Conscientious-Dominant;14;Restorative;Cognitive Complexity & Problem-Solving;53
EMP101426;1;6;2;4;2;6;84;29;ESFP;Conscientious-Steadiness;14;Learner;Cognitive Complexity & Problem-Solving;27
EMP101427;2;5;3;3;4;3;87;68;ESTJ;Steadiness-Dominant;14;Command;Leadership & Influence;53
EMP101428;2;2;3;1;2;7;42;59;;Conscientious-Influencer;14;Positivity;Social Orientation & Collaboration;90
EMP101429;3;4;1;3;4;3;22;25;ENFJ;Conscientious-Steadiness;14;Individualization;Cognitive Complexity & Problem-Solving;40
EMP101430;1;4;1;4;1;6;88;90;ENTJ;Dominant-Influencer;14;Significance;Motivation & Drive;22
EMP101431;1;1;2;4;1;5;33;54;ISFJ;Influencer-Dominant;14;Woo;;68
EMP101432;2;5;2;3;2;10;62;45;ISFJ;Steadiness-Influencer;14;Connectedness;Cognitive Complexity & Problem-Solving;45
EMP101433;3;2;2;2;1;10;94;70;ISFP;Dominant-Steadiness;14;Adaptability;Adaptability & Stress Tolerance;61
EMP101434;1;6;3;3;4;8;89;93;INFJ;Influencer-Dominant;14;Belief;Cultural & Values Urgency;55
EMP101435;1;3;2;2;1;6;59;92;ISFP;Conscientious-Steadiness;14;Empathy;Social Orientation & Collaboration;25
EMP101436;3;4;2;1;4;3;48;69;ESFP;Conscientious-Dominant;14;Communication;Social Orientation & Collaboration;66
EMP101437;2;4;3;3;3;2;75;47;INTJ;Conscientious-Dominant;14;Individualization;Cognitive Complexity & Problem-Solving;25
EMP101438;1;1;1;2;1;6;57;62;;Steadiness-Influencer;14;Futuristic;Creativity & Innovation Orientation;7
EMP101439;1;5;2;1;4;9;27;32;ISFP;Dominant-Influencer;14;Connectedness;Cognitive Complexity & Problem-Solving;57
EMP101440;2;1;2;1;2;1;22;71;;Influencer-Conscientious;14;Input;Cognitive Complexity & Problem-Solving;62
EMP101441;3;6;1;3;1;8;97;27;ENFJ;Dominant-Steadiness;14;Woo;;103
EMP101442;1;2;1;4;4;8;28;88;ESTJ;Dominant-Conscientious;14;Deliberative;Conscientiousness & Reliability;65
EMP101443;2;2;2;2;3;7;76;32;ESFJ;Steadiness-Influencer;14;Adaptability;Adaptability & Stress Tolerance;54
EMP100001;3;4;1;4;4;3;48;52;INTP;Dominant-Steadiness;14;Responsibility;Conscientiousness & Reliability;16
EMP100002;3;5;1;1;3;3;66;38;;Dominant-Conscientious;14;Restorative;Cognitive Complexity & Problem-Solving;58
EMP100003;1;4;2;1;3;3;39;63;ENTJ;Steadiness-Influencer;14;Belief;Cultural & Values Urgency;15
EMP100004;3;6;1;3;4;9;75;100;INTJ;Steadiness-Conscientious;14;Deliberative;Conscientiousness & Reliability;34
EMP100005;1;5;1;1;1;7;69;35;;Dominant-Conscientious;14;Input;Cognitive Complexity & Problem-Solving;66
EMP100006;2;3;1;1;3;6;94;24;ESFP;Steadiness-Conscientious;14;Input;Cognitive Complexity & Problem-Solving;82
EMP100007;2;4;3;4;3;4;65;45;ESFJ;Dominant-Steadiness;14;Connectedness;Cognitive Complexity & Problem-Solving;56
EMP100008;1;3;1;2;4;1;47;97;INFP;Influencer-Dominant;14;;;40
EMP100009;1;5;3;1;2;4;21;84;ISFP;Dominant-Steadiness;14;Analytical;Cognitive Complexity & Problem-Solving;77
EMP100010;2;4;3;2;3;2;43;61;ESTJ;Conscientious-Influencer;14;Activator;Leadership & Influence;29
EMP100011;3;3;3;4;1;10;45;31;ENFP;Dominant-Influencer;14;Empathy;Social Orientation & Collaboration;51
EMP100012;1;2;2;1;2;10;20;70;ISFJ;Dominant-Steadiness;14;Belief;Cultural & Values Urgency;3
EMP100013;2;6;3;4;4;9;88;32;ENTP;Influencer-Conscientious;14;;;3
EMP101444;3;4;2;1;3;6;24;88;ISFP;Conscientious-Dominant;14;;;63
EMP101445;1;2;3;1;1;8;95;96;ESTP;Steadiness-Influencer;14;Restorative;Cognitive Complexity & Problem-Solving;45
EMP101446;2;4;1;2;4;5;65;65;ENTP;Steadiness-Influencer;14;Focus;Motivation & Drive;67
EMP101447;1;4;1;3;3;4;22;83;ENTP;Dominant-Conscientious;14;Relator;Social Orientation & Collaboration;52
EMP101448;3;4;3;3;2;8;67;27;;Influencer-Conscientious;14;Deliberative;Conscientiousness & Reliability;5
EMP101449;1;1;1;4;2;7;62;77;ESFJ;Influencer-Steadiness;14;Arranger;Leadership & Influence;73
EMP101450;1;4;2;3;4;6;71;63;INTJ;Influencer-Dominant;14;Achiever;Motivation & Drive;42
EMP101451;1;1;1;1;2;6;100;76;INTJ;Dominant-Conscientious;14;Maximizer;Leadership & Influence;103
